,Start (ET),Away?,Opponent,TeamPts,OppPts,Team,TeamName,Location,PreviousLocation,DistanceFromPrevious,Datetime,DaysBetweenGames,SeasonAveragePPG,PTSoverAVG
115,15:00:00,@,Indiana Pacers,108.0,116.0,ATL,Atlanta Hawks,"[39.7683331, -86.1583502]","[33.7489924, -84.3902644]",687.1272209447188,2018-12-31 15:00:00,1.8125,108.30246913580247,-0.30246913580246826
116,19:00:00,@,Washington Wizards,98.0,114.0,ATL,Atlanta Hawks,"[38.8950368, -77.0365427]","[39.7683331, -86.1583502]",789.6868322991829,2019-01-02 19:00:00,2.1666666666666665,108.30246913580247,-10.302469135802468
117,20:30:00,@,Milwaukee Bucks,112.0,144.0,ATL,Atlanta Hawks,"[43.038902, -87.906471]","[38.8950368, -77.0365427]",1020.6341751361059,2019-01-04 20:30:00,2.0625,108.30246913580247,3.6975308641975317
118,18:00:00,,Miami Heat,106.0,82.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[43.038902, -87.906471]",1076.5276571303411,2019-01-06 18:00:00,1.8958333333333333,108.30246913580247,-2.3024691358024683
119,19:30:00,@,Toronto Raptors,101.0,104.0,ATL,Atlanta Hawks,"[43.6534817, -79.3839347]","[33.7489924, -84.3902644]",1182.5744838758112,2019-01-08 19:30:00,2.0625,108.30246913580247,-7.302469135802468
120,19:30:00,@,Brooklyn Nets,100.0,116.0,ATL,Atlanta Hawks,"[40.678177, -73.94416]","[43.6534817, -79.3839347]",556.638338580498,2019-01-09 19:30:00,1.0,108.30246913580247,-8.302469135802468
121,19:00:00,@,Philadelphia 76ers,123.0,121.0,ATL,Atlanta Hawks,"[39.952583, -75.165222]","[40.678177, -73.94416]",131.16984168004296,2019-01-11 19:00:00,1.9791666666666667,108.30246913580247,14.697530864197532
122,15:30:00,,Milwaukee Bucks,114.0,133.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[39.952583, -75.165222]",1070.4481873270183,2019-01-13 15:30:00,1.8541666666666667,108.30246913580247,5.697530864197532
123,19:30:00,,Oklahoma City Thunder,142.0,126.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-01-15 19:30:00,2.1666666666666665,108.30246913580247,33.69753086419753
124,19:30:00,,Boston Celtics,105.0,113.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-01-19 19:30:00,4.0,108.30246913580247,-3.3024691358024683
125,15:00:00,,Orlando Magic,103.0,122.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-01-21 15:00:00,1.8125,108.30246913580247,-5.302469135802468
126,20:00:00,@,Chicago Bulls,121.0,101.0,ATL,Atlanta Hawks,"[41.8810409, -87.6711385]","[33.7489924, -84.3902644]",948.2536470623575,2019-01-23 20:00:00,2.2083333333333335,108.30246913580247,12.697530864197532
127,22:00:00,@,Portland Trail Blazers,111.0,120.0,ATL,Atlanta Hawks,"[45.5202471, -122.6741949]","[41.8810409, -87.6711385]",2818.2587996345096,2019-01-26 22:00:00,3.0833333333333335,108.30246913580247,2.6975308641975317
128,22:30:00,@,Los Angeles Clippers,123.0,118.0,ATL,Atlanta Hawks,"[34.0536909, -118.242766]","[45.5202471, -122.6741949]",1328.6571049213628,2019-01-28 22:30:00,2.0208333333333335,108.30246913580247,14.697530864197532
129,22:00:00,@,Sacramento Kings,113.0,135.0,ATL,Atlanta Hawks,"[38.5810606, -121.4938951]","[34.0536909, -118.242766]",581.1464879377048,2019-01-30 22:00:00,1.9791666666666667,108.30246913580247,4.697530864197532
130,21:00:00,@,Utah Jazz,112.0,128.0,ATL,Atlanta Hawks,"[40.6593864, -111.8650787]","[38.5810606, -121.4938951]",855.444225348183,2019-02-01 21:00:00,1.9583333333333333,108.30246913580247,3.6975308641975317
131,21:00:00,@,Phoenix Suns,118.0,112.0,ATL,Atlanta Hawks,"[33.4484367, -112.0741417]","[40.6593864, -111.8650787]",801.5313058392444,2019-02-02 21:00:00,1.0,108.30246913580247,9.697530864197532
132,19:00:00,@,Washington Wizards,137.0,129.0,ATL,Atlanta Hawks,"[38.8950368, -77.0365427]","[33.4484367, -112.0741417]",3180.6334704201645,2019-02-04 19:00:00,1.9166666666666667,108.30246913580247,28.69753086419753
133,19:30:00,,Toronto Raptors,101.0,119.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[38.8950368, -77.0365427]",871.5169549095507,2019-02-07 19:30:00,3.0208333333333335,108.30246913580247,-7.302469135802468
134,19:30:00,,Charlotte Hornets,120.0,129.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-02-09 19:30:00,2.0,108.30246913580247,11.697530864197532
135,19:30:00,,Orlando Magic,108.0,124.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-02-10 19:30:00,1.0,108.30246913580247,-0.30246913580246826
136,19:30:00,,Los Angeles Lakers,117.0,113.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-02-12 19:30:00,2.0,108.30246913580247,8.697530864197532
137,19:30:00,,New York Knicks,91.0,106.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-02-14 19:30:00,2.0,108.30246913580247,-17.30246913580247
138,19:30:00,,Detroit Pistons,122.0,125.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-02-22 19:30:00,8.0,108.30246913580247,13.697530864197532
139,19:00:00,,Phoenix Suns,120.0,112.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-02-23 19:00:00,0.9791666666666666,108.30246913580247,11.697530864197532
140,20:00:00,@,Houston Rockets,111.0,119.0,ATL,Atlanta Hawks,"[29.7589382, -95.3676974]","[33.7489924, -84.3902644]",1127.2473630408751,2019-02-25 20:00:00,2.0416666666666665,108.30246913580247,2.6975308641975317
141,19:30:00,,Minnesota Timberwolves,131.0,123.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[29.7589382, -95.3676974]",1127.2473630408751,2019-02-27 19:30:00,1.9791666666666667,108.30246913580247,22.69753086419753
142,19:30:00,,Chicago Bulls,161.0,168.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-01 19:30:00,2.0,108.30246913580247,52.69753086419753
143,15:30:00,@,Chicago Bulls,123.0,118.0,ATL,Atlanta Hawks,"[41.8810409, -87.6711385]","[33.7489924, -84.3902644]",948.2536470623575,2019-03-03 15:30:00,1.8333333333333333,108.30246913580247,14.697530864197532
144,19:30:00,@,Miami Heat,113.0,114.0,ATL,Atlanta Hawks,"[25.7741728, -80.19362]","[41.8810409, -87.6711385]",1916.3853800988725,2019-03-04 19:30:00,1.1666666666666667,108.30246913580247,4.697530864197532
145,19:30:00,,San Antonio Spurs,104.0,111.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[25.7741728, -80.19362]",974.0163918527393,2019-03-06 19:30:00,2.0,108.30246913580247,-4.302469135802468
146,19:00:00,,Brooklyn Nets,112.0,114.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-09 19:00:00,2.979166666666667,108.30246913580247,3.6975308641975317
147,18:00:00,,New Orleans Pelicans,128.0,116.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-10 18:00:00,0.9583333333333334,108.30246913580247,19.69753086419753
148,19:30:00,,Memphis Grizzlies,132.0,111.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-13 19:30:00,3.0625,108.30246913580247,23.69753086419753
149,12:30:00,@,Boston Celtics,120.0,129.0,ATL,Atlanta Hawks,"[42.3602534, -71.0582912]","[33.7489924, -84.3902644]",1505.6557353099313,2019-03-16 12:30:00,2.7083333333333335,108.30246913580247,11.697530864197532
150,18:00:00,@,Orlando Magic,91.0,101.0,ATL,Atlanta Hawks,"[28.5421109, -81.3790304]","[42.3602534, -71.0582912]",1794.2279057123308,2019-03-17 18:00:00,1.2291666666666667,108.30246913580247,-17.30246913580247
151,19:30:00,,Houston Rockets,105.0,121.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[28.5421109, -81.3790304]",645.5163549062172,2019-03-19 19:30:00,2.0625,108.30246913580247,-3.3024691358024683
152,19:30:00,,Utah Jazz,117.0,114.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-21 19:30:00,2.0,108.30246913580247,8.697530864197532
153,19:30:00,,Philadelphia 76ers,129.0,127.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-23 19:30:00,2.0,108.30246913580247,20.69753086419753
154,20:00:00,@,New Orleans Pelicans,130.0,120.0,ATL,Atlanta Hawks,"[29.9499323, -90.0701156]","[33.7489924, -84.3902644]",682.1910813216259,2019-03-26 20:00:00,3.0208333333333335,108.30246913580247,21.69753086419753
155,19:30:00,,Portland Trail Blazers,98.0,118.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[29.9499323, -90.0701156]",682.1910813216259,2019-03-29 19:30:00,2.979166666666667,108.30246913580247,-10.302469135802468
156,12:30:00,,Milwaukee Bucks,136.0,135.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[33.7489924, -84.3902644]",0.0,2019-03-31 12:30:00,1.7083333333333333,108.30246913580247,27.69753086419753
157,20:30:00,@,San Antonio Spurs,111.0,117.0,ATL,Atlanta Hawks,"[29.4246002, -98.4951405]","[33.7489924, -84.3902644]",1417.523992488708,2019-04-02 20:30:00,2.3333333333333335,108.30246913580247,2.6975308641975317
158,19:30:00,,Philadelphia 76ers,130.0,122.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[29.4246002, -98.4951405]",1417.523992488708,2019-04-03 19:30:00,0.9583333333333334,108.30246913580247,21.69753086419753
159,19:00:00,@,Orlando Magic,113.0,149.0,ATL,Atlanta Hawks,"[28.5421109, -81.3790304]","[33.7489924, -84.3902644]",645.5163549062172,2019-04-05 19:00:00,1.9791666666666667,108.30246913580247,4.697530864197532
160,19:00:00,@,Milwaukee Bucks,107.0,115.0,ATL,Atlanta Hawks,"[43.038902, -87.906471]","[28.5421109, -81.3790304]",1713.6244748611734,2019-04-07 19:00:00,2.0,108.30246913580247,-1.3024691358024683
161,20:00:00,,Indiana Pacers,134.0,135.0,ATL,Atlanta Hawks,"[33.7489924, -84.3902644]","[43.038902, -87.906471]",1076.5276571303411,2019-04-10 20:00:00,3.0416666666666665,108.30246913580247,25.69753086419753
324,19:30:00,,Milwaukee Bucks,100.0,108.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[41.5051613, -81.6934446]",883.7318586372995,2017-10-18 19:30:00,0.9784722222222222,108.27777777777777,-8.277777777777771
325,19:00:00,@,Philadelphia 76ers,102.0,92.0,BOS,Boston Celtics,"[39.952583, -75.165222]","[42.3602534, -71.0582912]",435.4063338580781,2017-10-20 19:00:00,1.9791666666666667,108.27777777777777,-6.2777777777777715
326,19:30:00,,New York Knicks,110.0,89.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[39.952583, -75.165222]",435.4063338580781,2017-10-24 19:30:00,4.020833333333333,108.27777777777777,1.7222222222222285
327,20:00:00,@,Milwaukee Bucks,96.0,89.0,BOS,Boston Celtics,"[43.038902, -87.906471]","[42.3602534, -71.0582912]",1375.7081346608506,2017-10-26 20:00:00,2.0208333333333335,108.27777777777777,-12.277777777777771
328,20:00:00,@,Miami Heat,96.0,90.0,BOS,Boston Celtics,"[25.7741728, -80.19362]","[43.038902, -87.906471]",2042.417177161272,2017-10-28 20:00:00,2.0,108.27777777777777,-12.277777777777771
329,19:30:00,,San Antonio Spurs,108.0,94.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[25.7741728, -80.19362]",2022.8869566520484,2017-10-30 19:30:00,1.9791666666666667,108.27777777777777,-0.27777777777777146
330,19:30:00,,Sacramento Kings,113.0,86.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-11-01 19:30:00,2.0,108.27777777777777,4.7222222222222285
331,21:30:00,@,Oklahoma City Thunder,101.0,94.0,BOS,Boston Celtics,"[35.46756, -97.516426]","[42.3602534, -71.0582912]",2400.9505042270284,2017-11-03 21:30:00,2.0833333333333335,108.27777777777777,-7.2777777777777715
332,18:00:00,@,Orlando Magic,104.0,88.0,BOS,Boston Celtics,"[28.5421109, -81.3790304]","[35.46756, -97.516426]",1701.2801651225484,2017-11-05 18:00:00,1.8541666666666667,108.27777777777777,-4.2777777777777715
333,19:30:00,@,Atlanta Hawks,110.0,107.0,BOS,Boston Celtics,"[33.7489924, -84.3902644]","[28.5421109, -81.3790304]",645.5163549062172,2017-11-06 19:30:00,1.0625,108.27777777777777,1.7222222222222285
334,20:00:00,,Los Angeles Lakers,107.0,96.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[33.7489924, -84.3902644]",1505.6557353099313,2017-11-08 20:00:00,2.0208333333333335,108.27777777777777,-1.2777777777777715
335,19:30:00,,Charlotte Hornets,90.0,87.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-11-10 19:30:00,1.9791666666666667,108.27777777777777,-18.27777777777777
336,15:30:00,,Toronto Raptors,95.0,94.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-11-12 15:30:00,1.8333333333333333,108.27777777777777,-13.277777777777771
337,19:30:00,@,Brooklyn Nets,109.0,102.0,BOS,Boston Celtics,"[40.678177, -73.94416]","[42.3602534, -71.0582912]",304.26066053046907,2017-11-14 19:30:00,2.1666666666666665,108.27777777777777,0.7222222222222285
338,20:00:00,,Golden State Warriors,92.0,88.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[40.678177, -73.94416]",304.26066053046907,2017-11-16 20:00:00,2.0208333333333335,108.27777777777777,-16.27777777777777
339,19:30:00,@,Atlanta Hawks,110.0,99.0,BOS,Boston Celtics,"[33.7489924, -84.3902644]","[42.3602534, -71.0582912]",1505.6557353099313,2017-11-18 19:30:00,1.9791666666666667,108.27777777777777,1.7222222222222285
340,20:30:00,@,Dallas Mavericks,110.0,102.0,BOS,Boston Celtics,"[32.7762719, -96.7968559]","[33.7489924, -84.3902644]",1157.1559307462492,2017-11-20 20:30:00,2.0416666666666665,108.27777777777777,1.7222222222222285
341,19:30:00,@,Miami Heat,98.0,104.0,BOS,Boston Celtics,"[25.7741728, -80.19362]","[32.7762719, -96.7968559]",1784.6438822903347,2017-11-22 19:30:00,1.9583333333333333,108.27777777777777,-10.277777777777771
342,19:30:00,,Orlando Magic,118.0,103.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[25.7741728, -80.19362]",2022.8869566520484,2017-11-24 19:30:00,2.0,108.27777777777777,9.722222222222229
343,20:00:00,@,Indiana Pacers,108.0,98.0,BOS,Boston Celtics,"[39.7683331, -86.1583502]","[42.3602534, -71.0582912]",1295.644163927911,2017-11-25 20:00:00,1.0208333333333333,108.27777777777777,-0.27777777777777146
344,19:30:00,,Detroit Pistons,108.0,118.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[39.7683331, -86.1583502]",1295.644163927911,2017-11-27 19:30:00,1.9791666666666667,108.27777777777777,-0.27777777777777146
345,19:30:00,,Philadelphia 76ers,108.0,97.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-11-30 19:30:00,3.0000000000000004,108.27777777777777,-0.27777777777777146
346,13:00:00,,Phoenix Suns,116.0,111.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-12-02 13:00:00,1.7291666666666667,108.27777777777777,7.7222222222222285
347,19:30:00,,Milwaukee Bucks,111.0,100.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-12-04 19:30:00,2.2708333333333335,108.27777777777777,2.7222222222222285
348,19:30:00,,Dallas Mavericks,97.0,90.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-12-06 19:30:00,2.0,108.27777777777777,-11.277777777777771
349,21:30:00,@,San Antonio Spurs,102.0,105.0,BOS,Boston Celtics,"[29.4246002, -98.4951405]","[42.3602534, -71.0582912]",2838.95501908972,2017-12-08 21:30:00,2.0833333333333335,108.27777777777777,-6.2777777777777715
350,16:00:00,@,Detroit Pistons,91.0,81.0,BOS,Boston Celtics,"[42.3315509, -83.0466403]","[29.4246002, -98.4951405]",1991.7099581252596,2017-12-10 16:00:00,1.7708333333333333,108.27777777777777,-17.27777777777777
351,20:00:00,@,Chicago Bulls,85.0,108.0,BOS,Boston Celtics,"[41.8810409, -87.6711385]","[42.3315509, -83.0466403]",384.48525276836034,2017-12-11 20:00:00,1.1666666666666667,108.27777777777777,-23.27777777777777
352,19:30:00,,Denver Nuggets,124.0,118.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[41.8810409, -87.6711385]",1368.1751668713866,2017-12-13 19:30:00,1.9791666666666667,108.27777777777777,15.722222222222229
353,19:30:00,,Utah Jazz,95.0,107.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-12-15 19:30:00,2.0,108.27777777777777,-13.277777777777771
354,21:00:00,@,Memphis Grizzlies,102.0,93.0,BOS,Boston Celtics,"[35.149532, -90.048981]","[42.3602534, -71.0582912]",1824.874199421816,2017-12-16 21:00:00,1.0625,108.27777777777777,-6.2777777777777715
355,19:00:00,@,Indiana Pacers,112.0,111.0,BOS,Boston Celtics,"[39.7683331, -86.1583502]","[35.149532, -90.048981]",617.275298978138,2017-12-18 19:00:00,1.9166666666666667,108.27777777777777,3.7222222222222285
356,19:30:00,,Miami Heat,89.0,90.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[39.7683331, -86.1583502]",1295.644163927911,2017-12-20 19:30:00,2.0208333333333335,108.27777777777777,-19.27777777777777
357,20:00:00,@,New York Knicks,93.0,102.0,BOS,Boston Celtics,"[40.75054931640625, -73.99356079101562]","[42.3602534, -71.0582912]",302.5839660957975,2017-12-21 20:00:00,1.0208333333333333,108.27777777777777,-15.277777777777771
358,19:30:00,,Chicago Bulls,117.0,92.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[40.75054931640625, -73.99356079101562]",302.5839660957975,2017-12-23 19:30:00,1.9791666666666667,108.27777777777777,8.722222222222229
359,17:30:00,,Washington Wizards,103.0,111.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-12-25 17:30:00,1.9166666666666667,108.27777777777777,-5.2777777777777715
360,19:00:00,@,Charlotte Hornets,102.0,91.0,BOS,Boston Celtics,"[35.2272086, -80.8430827]","[42.3602534, -71.0582912]",1158.927362894352,2017-12-27 19:00:00,2.0625,108.27777777777777,-6.2777777777777715
361,20:00:00,,Houston Rockets,99.0,98.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[35.2272086, -80.8430827]",1158.927362894352,2017-12-28 20:00:00,1.0416666666666667,108.27777777777777,-9.277777777777771
362,17:30:00,,Brooklyn Nets,108.0,105.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2017-12-31 17:30:00,2.8958333333333335,108.27777777777777,-0.27777777777777146
363,20:00:00,,Cleveland Cavaliers,102.0,88.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-01-03 20:00:00,3.1041666666666665,108.27777777777777,-6.2777777777777715
364,19:00:00,,Minnesota Timberwolves,91.0,84.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-01-05 19:00:00,1.9583333333333333,108.27777777777777,-17.27777777777777
365,18:00:00,@,Brooklyn Nets,87.0,85.0,BOS,Boston Celtics,"[40.678177, -73.94416]","[42.3602534, -71.0582912]",304.26066053046907,2018-01-06 18:00:00,0.9583333333333334,108.27777777777777,-21.27777777777777
366,15:00:00,@,Philadelphia 76ers,114.0,103.0,BOS,Boston Celtics,"[39.952583, -75.165222]","[40.678177, -73.94416]",131.16984168004296,2018-01-11 15:00:00,4.875,108.27777777777777,5.7222222222222285
367,19:30:00,,New Orleans Pelicans,113.0,116.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[39.952583, -75.165222]",435.4063338580781,2018-01-16 19:30:00,5.1875,108.27777777777777,4.7222222222222285
368,19:00:00,,Philadelphia 76ers,80.0,89.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-01-18 19:00:00,1.9791666666666667,108.27777777777777,-28.27777777777777
369,13:00:00,,Orlando Magic,95.0,103.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-01-21 13:00:00,2.7500000000000004,108.27777777777777,-13.277777777777771
370,22:30:00,@,Los Angeles Lakers,107.0,108.0,BOS,Boston Celtics,"[34.0536909, -118.242766]","[42.3602534, -71.0582912]",4166.886314063763,2018-01-23 22:30:00,2.3958333333333335,108.27777777777777,-1.2777777777777715
371,22:30:00,@,Los Angeles Clippers,113.0,102.0,BOS,Boston Celtics,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-01-24 22:30:00,1.0,108.27777777777777,4.7222222222222285
372,20:30:00,@,Golden State Warriors,105.0,109.0,BOS,Boston Celtics,"[37.8044557, -122.2713563]","[34.0536909, -118.242766]",552.2639542902898,2018-01-27 20:30:00,2.916666666666667,108.27777777777777,-3.2777777777777715
373,21:00:00,@,Denver Nuggets,111.0,110.0,BOS,Boston Celtics,"[39.7392364, -104.9848623]","[37.8044557, -122.2713563]",1510.601790584892,2018-01-29 21:00:00,2.0208333333333335,108.27777777777777,2.7222222222222285
374,20:00:00,,New York Knicks,103.0,73.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[39.7392364, -104.9848623]",2839.0996157685495,2018-01-31 20:00:00,1.9583333333333333,108.27777777777777,-5.2777777777777715
375,19:30:00,,Atlanta Hawks,119.0,110.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-02-02 19:30:00,1.9791666666666667,108.27777777777777,10.722222222222229
376,12:00:00,,Portland Trail Blazers,97.0,96.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-02-04 12:00:00,1.6875,108.27777777777777,-11.277777777777771
377,19:30:00,@,Toronto Raptors,91.0,111.0,BOS,Boston Celtics,"[43.6534817, -79.3839347]","[42.3602534, -71.0582912]",691.3366804675759,2018-02-06 19:30:00,2.3125,108.27777777777777,-17.27777777777777
378,20:00:00,@,Washington Wizards,110.0,104.0,BOS,Boston Celtics,"[38.8950368, -77.0365427]","[43.6534817, -79.3839347]",563.8886125287042,2018-02-08 20:00:00,2.0208333333333335,108.27777777777777,1.7222222222222285
379,19:30:00,,Indiana Pacers,91.0,97.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[38.8950368, -77.0365427]",634.1553813856782,2018-02-09 19:30:00,0.9791666666666666,108.27777777777777,-17.27777777777777
380,15:30:00,,Cleveland Cavaliers,99.0,121.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-02-11 15:30:00,1.8333333333333333,108.27777777777777,-9.277777777777771
381,20:00:00,,Los Angeles Clippers,119.0,129.0,BOS,Boston Celtics,"[42.3602534, -71.0582912]","[42.3602534, -71.0582912]",0.0,2018-02-14 20:00:00,3.1875,108.27777777777777,10.722222222222229
